title,title_detail,links,link,summary,summary_detail,parss_primesponsor,parss_cosponsors,parss_lastaction,parss_enacted,parss_passedhouse,parss_passedsenate,published,published_parsed,id,guidislink
Senate Bill 458 Printer's Number 437,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 458 Printer's Number 437""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=458&pn=437'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=458&pn=437,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in terms and courses of study, providing for proposed curriculum changes and online curriculum availability....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in terms and courses of study, providing for proposed curriculum changes and online curriculum availability....'}",Senator COLEMAN,"ROTHMAN, HUTCHINSON, STEFANO, J. WARD, AUMENT and DUSH","Referred to EDUCATION,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:26:41 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=26, tm_sec=41, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB458P437,False
Senate Bill 457 Printer's Number 441,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 457 Printer's Number 441""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=457&pn=441'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=457&pn=441,"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in minors, providing for the offense of access to firearms by minors; and imposing penalties....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in minors, providing for the offense of access to firearms by minors; and imposing penalties....'}",Senator SANTARSIERO,"CAPPELLETTI, TARTAGLIONE, FONTANA, STREET, KEARNEY, HAYWOOD, DILLON, KANE, COMITTA, SCHWANK, COSTA and COLLETT","Referred to JUDICIARY,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:26:34 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=26, tm_sec=34, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB457P441,False
Senate Bill 456 Printer's Number 436,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 456 Printer's Number 436""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=456&pn=436'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=456&pn=436,An Act providing for display of the Preamble of the Constitution of the United States in each school building.,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act providing for display of the Preamble of the Constitution of the United States in each school building.'}",Senator DUSH,ARGALL and MASTRIANO,"Referred to EDUCATION,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:26:23 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=26, tm_sec=23, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB456P436,False
Senate Bill 455 Printer's Number 440,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 455 Printer's Number 440""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=455&pn=440'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=455&pn=440,"An Act amending the act of November 23, 2010 (P.L.1083, No.108), known as the Covered Device Recycling Act, in preliminary provisions, further providing for definitions....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of November 23, 2010 (P.L.1083, No.108), known as the Covered Device Recycling Act, in preliminary provisions, further providing for definitions....'}",Senator DUSH,"PENNYCUICK, BARTOLOTTA and HUTCHINSON","Referred to ENVIRONMENTAL RESOURCES AND ENERGY,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:26:10 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=26, tm_sec=10, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB455P440,False
Senate Bill 454 Printer's Number 435,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 454 Printer's Number 435""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=454&pn=435'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=454&pn=435,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in terms and courses of study, further providing for physical education....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in terms and courses of study, further providing for physical education....'}",Senator DUSH,"BARTOLOTTA, LAUGHLIN, PENNYCUICK, DILLON, REGAN and ARGALL","Referred to EDUCATION,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:25:39 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=25, tm_sec=39, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB454P435,False
Senate Bill 425 Printer's Number 447,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 425 Printer's Number 447""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=425&pn=447'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=425&pn=447,"An Act amending Title 1 (General Provisions) of the Pennsylvania Consolidated Statutes, in rules of construction, further providing for legislative intent controls....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 1 (General Provisions) of the Pennsylvania Consolidated Statutes, in rules of construction, further providing for legislative intent controls....'}",Senator DUSH,"PHILLIPS-HILL, COLEMAN and HUTCHINSON","Referred to STATE GOVERNMENT,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:25:32 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=25, tm_sec=32, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB425P447,False
Senate Resolution 52 Printer's Number 444,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Resolution 52 Printer's Number 444""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=52&pn=444'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=52&pn=444,A Concurrent Resolution establishing a delegation to represent the Commonwealth at the Amendment Convention pursuant to Article V of the Constitution of the United States entitled the Article V Amendment Convention and limited to proposing an amendment to the Constitution of the United States to grant State Legislatures authority to countermand and rescind any mandate issued by any Branch of the Federal Government or their agencies that encroach on states' rights and the personal liberties of their citizens....,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""A Concurrent Resolution establishing a delegation to represent the Commonwealth at the Amendment Convention pursuant to Article V of the Constitution of the United States entitled the Article V Amendment Convention and limited to proposing an amendment to the Constitution of the United States to grant State Legislatures authority to countermand and rescind any mandate issued by any Branch of the Federal Government or their agencies that encroach on states' rights and the personal liberties of their citizens....""}",Senator DUSH,,"Referred to STATE GOVERNMENT,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:25:19 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=25, tm_sec=19, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SR52P444,False
Senate Resolution 51 Printer's Number 443,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Resolution 51 Printer's Number 443""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=51&pn=443'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=51&pn=443,A Concurrent Resolution directing the Congress of the United States to call for an amendment convention pursuant to Article V of the Constitution of the United States that shall be entitled the Countermand Amendment Convention and limited to proposing an amendment to the Constitution of the United States to grant state legislatures authority to countermand and rescind any mandate issued by any branch of the Federal Government or its agencies that encroaches on states' rights and the personal liberties of their citizens....,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""A Concurrent Resolution directing the Congress of the United States to call for an amendment convention pursuant to Article V of the Constitution of the United States that shall be entitled the Countermand Amendment Convention and limited to proposing an amendment to the Constitution of the United States to grant state legislatures authority to countermand and rescind any mandate issued by any branch of the Federal Government or its agencies that encroaches on states' rights and the personal liberties of their citizens....""}",Senator DUSH,,"Referred to STATE GOVERNMENT,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:24:55 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=24, tm_sec=55, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SR51P443,False
Senate Bill 250 Printer's Number 439,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 250 Printer's Number 439""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=250&pn=439'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=250&pn=439,"An Act amending the act of June 3, 1937 (P.L.1333, No.320), known as the Pennsylvania Election Code, in ballots, providing for antifraud ballot paper, vendor certification and antifraud measures....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of June 3, 1937 (P.L.1333, No.320), known as the Pennsylvania Election Code, in ballots, providing for antifraud ballot paper, vendor certification and antifraud measures....'}",Senator DUSH,"BARTOLOTTA, MASTRIANO, HUTCHINSON and BAKER","Referred to STATE GOVERNMENT,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:23:34 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=23, tm_sec=34, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB250P439,False
Senate Bill 99 Printer's Number 438,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 99 Printer's Number 438""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=99&pn=438'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=99&pn=438,"An Act amending the act of June 3, 1937 (P.L.1333, No.320), known as the Pennsylvania Election Code, in county boards of elections, further providing for expenses of county boards and of primaries and elections to be paid by county, expenses of special elections and boards to be provided with offices; in voting by qualified absentee electors, further providing for date of application for absentee ballot and for voting by absentee electors; and, in voting by qualified mail-in electors, further providing for voting by mail-in electors....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of June 3, 1937 (P.L.1333, No.320), known as the Pennsylvania Election Code, in county boards of elections, further providing for expenses of county boards and of primaries and elections to be paid by county, expenses of special elections and boards to be provided with offices; in voting by qualified absentee electors, further providing for date of application for absentee ballot and for voting by absentee electors; and, in voting by qualified mail-in electors, further providing for voting by mail-in electors....'}",Senator DUSH,"LAUGHLIN, BARTOLOTTA, PHILLIPS-HILL, LANGERHOLC, PENNYCUICK, GEBHARD, BROOKS, ARGALL, ROTHMAN, MASTRIANO, HUTCHINSON and ROBINSON","Referred to STATE GOVERNMENT,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:23:26 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=23, tm_sec=26, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB99P438,False
Senate Resolution 50 Printer's Number 442,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Resolution 50 Printer's Number 442""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=50&pn=442'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=50&pn=442,"A Resolution designating the week of February 27 through March 5, 2023, as ""Eating Disorders Awareness Week"" in Pennsylvania.","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'A Resolution designating the week of February 27 through March 5, 2023, as ""Eating Disorders Awareness Week"" in Pennsylvania.'}",Senator SANTARSIERO,"KEARNEY, CAPPELLETTI, TARTAGLIONE, HUGHES, SCHWANK, PHILLIPS-HILL, COLEMAN, COMITTA, HAYWOOD, COSTA and CULVER","Referred to RULES AND EXECUTIVE NOMINATIONS,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:22:43 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=22, tm_sec=43, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SR50P442,False
Senate Bill 452 Printer's Number 434,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 452 Printer's Number 434""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=452&pn=434'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=452&pn=434,An Act relating to the delivery of services and programs to individuals with disabilities; conferring powers and duties on the Office of the Governor; establishing the Office for Individuals with Disabilities and the Advisory Committee for Individuals with Disabilities; and providing for the powers and duties of the office and the committee and for funding of the office and the committee....,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act relating to the delivery of services and programs to individuals with disabilities; conferring powers and duties on the Office of the Governor; establishing the Office for Individuals with Disabilities and the Advisory Committee for Individuals with Disabilities; and providing for the powers and duties of the office and the committee and for funding of the office and the committee....'}",Senator TARTAGLIONE,"SCHWANK, PENNYCUICK, FONTANA, DILLON, BARTOLOTTA, COMITTA, HAYWOOD, KEARNEY, CAPPELLETTI, COSTA, MUTH and STREET","Referred to STATE GOVERNMENT,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:22:36 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=22, tm_sec=36, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB452P434,False
Senate Bill 451 Printer's Number 433,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 451 Printer's Number 433""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=451&pn=433'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=451&pn=433,"An Act amending Title 71 (State Government) of the Pennsylvania Consolidated Statutes, in selection of employees for entrance to or promotion in classified service, providing for additional points in grading civil service examinations of applicants with disabilities....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 71 (State Government) of the Pennsylvania Consolidated Statutes, in selection of employees for entrance to or promotion in classified service, providing for additional points in grading civil service examinations of applicants with disabilities....'}",Senator TARTAGLIONE,"BARTOLOTTA, BREWSTER, KANE, FONTANA, DILLON, PENNYCUICK, COSTA, CAPPELLETTI and STREET","Referred to STATE GOVERNMENT,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:22:22 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=22, tm_sec=22, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB451P433,False
Senate Bill 450 Printer's Number 432,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 450 Printer's Number 432""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=450&pn=432'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=450&pn=432,"An Act amending Title 51 (Military Affairs) of the Pennsylvania Consolidated Statutes, in disabled veterans' real estate tax exemption, further providing for definitions and for duty of commission....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""An Act amending Title 51 (Military Affairs) of the Pennsylvania Consolidated Statutes, in disabled veterans' real estate tax exemption, further providing for definitions and for duty of commission....""}",Senator TARTAGLIONE,"BOSCOLA, FONTANA, HAYWOOD, BREWSTER, SCHWANK, DILLON, COSTA, CAPPELLETTI, COLLETT, STREET and KANE","Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:22:10 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=22, tm_sec=10, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB450P432,False
Senate Bill 449 Printer's Number 431,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 449 Printer's Number 431""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=449&pn=431'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=449&pn=431,"An Act amending Title 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in sentencing, further providing for definitions and for sentencing procedure for murder of the first degree....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending Title 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in sentencing, further providing for definitions and for sentencing procedure for murder of the first degree....'}",Senator ROTHMAN,BOSCOLA and DUSH,"Referred to JUDICIARY,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:22:00 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=22, tm_sec=0, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB449P431,False
Senate Bill 448 Printer's Number 430,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 448 Printer's Number 430""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=448&pn=430'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=448&pn=430,"An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, in city revitalization and improvement zones, further providing for approval....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, in city revitalization and improvement zones, further providing for approval....'}",Senator ARGALL,"LAUGHLIN, FLYNN, PENNYCUICK, BARTOLOTTA, BAKER, STEFANO and L. WILLIAMS","Referred to COMMUNITY, ECONOMIC AND RECREATIONAL DEVELOPMENT,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:21:52 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=21, tm_sec=52, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB448P430,False
Senate Bill 445 Printer's Number 429,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Bill 445 Printer's Number 429""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=445&pn=429'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=445&pn=429,"An Act amending the act of April 9, 1929 (P.L.343, No.176), known as The Fiscal Code, providing for Collaborative Care Model and Primary Care Behavioral Health Model Implementation Program; and making an appropriation....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'An Act amending the act of April 9, 1929 (P.L.343, No.176), known as The Fiscal Code, providing for Collaborative Care Model and Primary Care Behavioral Health Model Implementation Program; and making an appropriation....'}",Senator FARRY,SANTARSIERO and LAUGHLIN,"Referred to HEALTH AND HUMAN SERVICES,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:21:42 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=21, tm_sec=42, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SB445P429,False
Senate Resolution 44 Printer's Number 428,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': ""Senate Resolution 44 Printer's Number 428""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=44&pn=428'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=R&billNbr=44&pn=428,A Resolution directing the Joint State Government Commission to establish an advisory committee to conduct a study on how to best assist residents of this Commonwealth who have been impacted by rising flood insurance premiums....,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateBills.xml', 'value': 'A Resolution directing the Joint State Government Commission to establish an advisory committee to conduct a study on how to best assist residents of this Commonwealth who have been impacted by rising flood insurance premiums....'}",Senator SANTARSIERO,"CAPPELLETTI, HUGHES, FONTANA, KANE, STREET, MUTH, COMITTA, COSTA, COLLETT, BAKER and DILLON","Referred to BANKING AND INSURANCE,  March 14, 2023",NO,NO,NO,"Tue, 14 Mar 2023 15:21:25 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=15, tm_min=21, tm_sec=25, tm_wday=1, tm_yday=73, tm_isdst=0)",20230SR44P428,False
