title,title_detail,links,link,summary,summary_detail,published,published_parsed,id,guidislink
"PA House Journal for November 17, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for November 17, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211117.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211117.pdf,"Transcripts of House Floor Actions for November 17, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for November 17, 2021'}","Mon, 28 Mar 2022 15:17:00 GMT","time.struct_time(tm_year=2022, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=17, tm_sec=0, tm_wday=0, tm_yday=87, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211117.pdf20220328111700,False
"PA House Journal for December 13, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for December 13, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211213.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211213.pdf,"Transcripts of House Floor Actions for December 13, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for December 13, 2021'}","Mon, 28 Mar 2022 15:17:00 GMT","time.struct_time(tm_year=2022, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=17, tm_sec=0, tm_wday=0, tm_yday=87, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211213.pdf20220328111700,False
"PA House Journal for December 14, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for December 14, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211214.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211214.pdf,"Transcripts of House Floor Actions for December 14, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for December 14, 2021'}","Mon, 11 Apr 2022 15:04:00 GMT","time.struct_time(tm_year=2022, tm_mon=4, tm_mday=11, tm_hour=15, tm_min=4, tm_sec=0, tm_wday=0, tm_yday=101, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211214.pdf20220411110400,False
"PA House Journal for December 15, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for December 15, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211215.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211215.pdf,"Transcripts of House Floor Actions for December 15, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for December 15, 2021'}","Mon, 11 Apr 2022 15:04:00 GMT","time.struct_time(tm_year=2022, tm_mon=4, tm_mday=11, tm_hour=15, tm_min=4, tm_sec=0, tm_wday=0, tm_yday=101, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211215.pdf20220411110400,False
"PA House Journal for January 04, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for January 04, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220104.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220104.pdf,"Transcripts of House Floor Actions for January 04, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for January 04, 2022'}","Mon, 11 Apr 2022 15:05:00 GMT","time.struct_time(tm_year=2022, tm_mon=4, tm_mday=11, tm_hour=15, tm_min=5, tm_sec=0, tm_wday=0, tm_yday=101, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220104.pdf20220411110500,False
"PA House Journal for January 10, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for January 10, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220110.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220110.pdf,"Transcripts of House Floor Actions for January 10, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for January 10, 2022'}","Mon, 25 Apr 2022 15:04:00 GMT","time.struct_time(tm_year=2022, tm_mon=4, tm_mday=25, tm_hour=15, tm_min=4, tm_sec=0, tm_wday=0, tm_yday=115, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220110.pdf20220425110400,False
"PA House Journal for January 11, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for January 11, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220111.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220111.pdf,"Transcripts of House Floor Actions for January 11, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for January 11, 2022'}","Mon, 25 Apr 2022 15:05:00 GMT","time.struct_time(tm_year=2022, tm_mon=4, tm_mday=25, tm_hour=15, tm_min=5, tm_sec=0, tm_wday=0, tm_yday=115, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220111.pdf20220425110500,False
"PA House Journal for January 12, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for January 12, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220112.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220112.pdf,"Transcripts of House Floor Actions for January 12, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for January 12, 2022'}","Mon, 25 Apr 2022 15:05:00 GMT","time.struct_time(tm_year=2022, tm_mon=4, tm_mday=25, tm_hour=15, tm_min=5, tm_sec=0, tm_wday=0, tm_yday=115, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220112.pdf20220425110500,False
"PA House Journal for January 24, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for January 24, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220124.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220124.pdf,"Transcripts of House Floor Actions for January 24, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for January 24, 2022'}","Mon, 23 May 2022 15:11:00 GMT","time.struct_time(tm_year=2022, tm_mon=5, tm_mday=23, tm_hour=15, tm_min=11, tm_sec=0, tm_wday=0, tm_yday=143, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220124.pdf20220523111100,False
"PA House Journal for January 25, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for January 25, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220125.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220125.pdf,"Transcripts of House Floor Actions for January 25, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for January 25, 2022'}","Mon, 23 May 2022 15:12:00 GMT","time.struct_time(tm_year=2022, tm_mon=5, tm_mday=23, tm_hour=15, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=143, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220125.pdf20220523111200,False
"PA House Journal for January 26, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for January 26, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220126.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220126.pdf,"Transcripts of House Floor Actions for January 26, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for January 26, 2022'}","Mon, 23 May 2022 15:12:00 GMT","time.struct_time(tm_year=2022, tm_mon=5, tm_mday=23, tm_hour=15, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=143, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220126.pdf20220523111200,False
"PA House Journal for February 07, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for February 07, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220207.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220207.pdf,"Transcripts of House Floor Actions for February 07, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for February 07, 2022'}","Mon, 23 May 2022 15:13:00 GMT","time.struct_time(tm_year=2022, tm_mon=5, tm_mday=23, tm_hour=15, tm_min=13, tm_sec=0, tm_wday=0, tm_yday=143, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220207.pdf20220523111300,False
"PA House Journal for February 08, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for February 08, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220208.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220208.pdf,"Transcripts of House Floor Actions for February 08, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for February 08, 2022'}","Mon, 23 May 2022 15:13:00 GMT","time.struct_time(tm_year=2022, tm_mon=5, tm_mday=23, tm_hour=15, tm_min=13, tm_sec=0, tm_wday=0, tm_yday=143, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220208.pdf20220523111300,False
"PA House Journal for February 09, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for February 09, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220209.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220209.pdf,"Transcripts of House Floor Actions for February 09, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for February 09, 2022'}","Mon, 23 May 2022 15:14:00 GMT","time.struct_time(tm_year=2022, tm_mon=5, tm_mday=23, tm_hour=15, tm_min=14, tm_sec=0, tm_wday=0, tm_yday=143, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220209.pdf20220523111400,False
"PA House Journal for March 28, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for March 28, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220328.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220328.pdf,"Transcripts of House Floor Actions for March 28, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for March 28, 2022'}","Mon, 23 May 2022 15:14:00 GMT","time.struct_time(tm_year=2022, tm_mon=5, tm_mday=23, tm_hour=15, tm_min=14, tm_sec=0, tm_wday=0, tm_yday=143, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220328.pdf20220523111400,False
"PA House Journal for March 29, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for March 29, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220329.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220329.pdf,"Transcripts of House Floor Actions for March 29, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for March 29, 2022'}","Tue, 07 Jun 2022 15:04:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=7, tm_hour=15, tm_min=4, tm_sec=0, tm_wday=1, tm_yday=158, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220329.pdf20220607110400,False
"PA House Journal for March 30, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for March 30, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220330.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220330.pdf,"Transcripts of House Floor Actions for March 30, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for March 30, 2022'}","Tue, 07 Jun 2022 15:05:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=7, tm_hour=15, tm_min=5, tm_sec=0, tm_wday=1, tm_yday=158, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220330.pdf20220607110500,False
"PA House Journal for April 11, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for April 11, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220411.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220411.pdf,"Transcripts of House Floor Actions for April 11, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for April 11, 2022'}","Mon, 13 Jun 2022 15:06:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=13, tm_hour=15, tm_min=6, tm_sec=0, tm_wday=0, tm_yday=164, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220411.pdf20220613110600,False
"PA House Journal for April 12, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for April 12, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220412.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220412.pdf,"Transcripts of House Floor Actions for April 12, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for April 12, 2022'}","Mon, 27 Jun 2022 15:07:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=27, tm_hour=15, tm_min=7, tm_sec=0, tm_wday=0, tm_yday=178, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220412.pdf20220627110700,False
"PA House Journal for April 13, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for April 13, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220413.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220413.pdf,"Transcripts of House Floor Actions for April 13, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for April 13, 2022'}","Fri, 08 Jul 2022 12:04:00 GMT","time.struct_time(tm_year=2022, tm_mon=7, tm_mday=8, tm_hour=12, tm_min=4, tm_sec=0, tm_wday=4, tm_yday=189, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220413.pdf20220708080400,False
"PA House Journal for April 25, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for April 25, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220425.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220425.pdf,"Transcripts of House Floor Actions for April 25, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for April 25, 2022'}","Fri, 08 Jul 2022 12:05:00 GMT","time.struct_time(tm_year=2022, tm_mon=7, tm_mday=8, tm_hour=12, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=189, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220425.pdf20220708080500,False
"PA House Journal for April 26, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for April 26, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220426.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220426.pdf,"Transcripts of House Floor Actions for April 26, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for April 26, 2022'}","Mon, 12 Sep 2022 16:08:00 GMT","time.struct_time(tm_year=2022, tm_mon=9, tm_mday=12, tm_hour=16, tm_min=8, tm_sec=0, tm_wday=0, tm_yday=255, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220426.pdf20220912120800,False
"PA House Journal for April 27, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for April 27, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220427.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220427.pdf,"Transcripts of House Floor Actions for April 27, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for April 27, 2022'}","Mon, 12 Sep 2022 16:11:00 GMT","time.struct_time(tm_year=2022, tm_mon=9, tm_mday=12, tm_hour=16, tm_min=11, tm_sec=0, tm_wday=0, tm_yday=255, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220427.pdf20220912121100,False
"PA House Journal for May 23, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for May 23, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220523.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220523.pdf,"Transcripts of House Floor Actions for May 23, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for May 23, 2022'}","Mon, 12 Sep 2022 16:11:00 GMT","time.struct_time(tm_year=2022, tm_mon=9, tm_mday=12, tm_hour=16, tm_min=11, tm_sec=0, tm_wday=0, tm_yday=255, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220523.pdf20220912121100,False
"PA House Journal for May 24, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for May 24, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220524.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220524.pdf,"Transcripts of House Floor Actions for May 24, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for May 24, 2022'}","Mon, 12 Sep 2022 16:11:00 GMT","time.struct_time(tm_year=2022, tm_mon=9, tm_mday=12, tm_hour=16, tm_min=11, tm_sec=0, tm_wday=0, tm_yday=255, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220524.pdf20220912121100,False
"PA House Journal for May 25, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for May 25, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220525.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220525.pdf,"Transcripts of House Floor Actions for May 25, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for May 25, 2022'}","Mon, 12 Sep 2022 16:12:00 GMT","time.struct_time(tm_year=2022, tm_mon=9, tm_mday=12, tm_hour=16, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=255, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220525.pdf20220912121200,False
"PA House Journal for June 07, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for June 07, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220607.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220607.pdf,"Transcripts of House Floor Actions for June 07, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for June 07, 2022'}","Mon, 12 Sep 2022 16:12:00 GMT","time.struct_time(tm_year=2022, tm_mon=9, tm_mday=12, tm_hour=16, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=255, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220607.pdf20220912121200,False
"PA House Journal for June 08, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for June 08, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220608.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220608.pdf,"Transcripts of House Floor Actions for June 08, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for June 08, 2022'}","Mon, 19 Sep 2022 17:36:00 GMT","time.struct_time(tm_year=2022, tm_mon=9, tm_mday=19, tm_hour=17, tm_min=36, tm_sec=0, tm_wday=0, tm_yday=262, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220608.pdf20220919013600,False
"PA House Journal for June 13, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for June 13, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220613.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220613.pdf,"Transcripts of House Floor Actions for June 13, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for June 13, 2022'}","Wed, 26 Oct 2022 13:16:00 GMT","time.struct_time(tm_year=2022, tm_mon=10, tm_mday=26, tm_hour=13, tm_min=16, tm_sec=0, tm_wday=2, tm_yday=299, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220613.pdf20221026091600,False
"PA House Journal for June 14, 2022","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for June 14, 2022'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220614.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220614.pdf,"Transcripts of House Floor Actions for June 14, 2022","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for June 14, 2022'}","Wed, 26 Oct 2022 13:17:00 GMT","time.struct_time(tm_year=2022, tm_mon=10, tm_mday=26, tm_hour=13, tm_min=17, tm_sec=0, tm_wday=2, tm_yday=299, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220614.pdf20221026091700,False
